mall_code,name,city_name,district_name,existing_poi,status,candidate_poi_id,candidate_name,score,distance_m,need_review,action
MALL_D25CA2C5,1933购物中心,上海城区,虹口区,B0FFGDSMTX,matched,B0FFGDSMTX,1933购物中心,90.0,0.0,False,kept_existing
MALL_3B2F2F73,七浦兴旺服饰市场,上海城区,虹口区,B001534456,matched,B001534456,七浦兴旺服饰市场,90.0,0.0,False,kept_existing
MALL_62AF8ACC,上海ist艾尚天地购物中心,上海城区,虹口区,B0G0VHKQ2M,matched,B0G0VHKQ2M,上海ist艾尚天地购物中心,90.0,0.0,False,kept_existing
MALL_F5BE742B,上海时装商厦,上海城区,虹口区,B00155KUB6,matched,B00155KUB6,上海时装商厦,90.0,0.0,False,kept_existing
MALL_64405611,上海白玉兰广场购物中心,上海城区,虹口区,B0FFLG5O9K,matched,B0FFLG5O9K,上海白玉兰广场购物中心,90.0,0.0,False,kept_existing
MALL_07DA7DA1,上滨生活广场,上海城区,虹口区,B0FFLEY87J,matched,B0FFLEY87J,上滨生活广场,90.0,0.0,False,kept_existing
MALL_CE5A9217,中信广场,上海城区,虹口区,B00155L99N,matched,B00155L99N,中信广场,90.0,0.0,False,kept_existing
MALL_0FC9E305,凉城购物中心,上海城区,虹口区,B0FFM6QGLP,matched,B0FFM6QGLP,凉城购物中心,90.0,0.0,False,kept_existing
MALL_49C51632,凯德虹口商业中心,上海城区,虹口区,B00156EIR7,matched,B00156EIR7,凯德虹口商业中心,90.0,0.0,False,kept_existing
MALL_8CA46F1A,多伦生活广场,上海城区,虹口区,B00155G8JI,matched,B00155G8JI,多伦生活广场,90.0,0.0,False,kept_existing
MALL_F85F9BDC,宏慧·新里,上海城区,虹口区,B0JRG5038C,matched,B0JRG5038C,宏慧·新里,90.0,0.0,False,kept_existing
MALL_6A1D5691,宝华商业广场,上海城区,虹口区,B0FFL2KX4F,matched,B0FFL2KX4F,宝华商业广场(四川北路商业街店),75.0,0.0,False,kept_existing
MALL_2B4144AC,曲阳生活购物中心,上海城区,虹口区,B00155L32R,matched,B00155L32R,曲阳生活购物中心,90.0,0.0,False,kept_existing
MALL_243060B3,滨港商业中心,上海城区,虹口区,B0KKRZR9C8,matched,B0KKRZR9C8,滨港商业中心,90.0,0.0,False,kept_existing
MALL_1304F62A,瑞虹坊,上海城区,虹口区,B001571RW4,matched,B001571RW4,瑞虹坊,90.0,0.0,False,kept_existing
MALL_9F860A75,瑞虹新天地太阳宫,上海城区,虹口区,B0GU3UK6MZ,matched,B0GU3UK6MZ,瑞虹新天地太阳宫,90.0,0.0,False,kept_existing
MALL_F5331182,瑞虹新天地星星堂,上海城区,虹口区,B0FFG9593J,matched,B0FFG9593J,瑞虹新天地星星堂,90.0,0.0,False,kept_existing
MALL_8CF91620,瑞虹新天地月亮湾,上海城区,虹口区,B0FFHFMCDT,matched,B0FFHFMCDT,瑞虹新天地月亮湾,90.0,0.0,False,kept_existing
MALL_C933FFCB,盛邦新里,上海城区,虹口区,B0FFHO2D36,matched,B0FFHO2D36,盛邦新里,90.0,0.0,False,kept_existing
MALL_D8CCA1DD,万达广场,上海城区,金山区,B0FFF002FC,matched,B0FFF002FC,万达广场(上海金山店),75.0,0.0,False,kept_existing
MALL_09FC9480,上海金山方圆荟购物中心(建设中),上海城区,金山区,B0H0YAGHYT,matched,B0H0YAGHYT,上海金山方圆荟购物中心(建设中),90.0,0.0,False,kept_existing
MALL_6427F54A,东方商厦,上海城区,金山区,B00156ECB2,matched,B00156ECB2,东方商厦(金山店),75.0,0.0,False,kept_existing
MALL_29FF9ADE,中锐悦立方商业广场,上海城区,金山区,B0FFGW61T6,matched,B0FFGW61T6,中锐悦立方商业广场,90.0,0.0,False,kept_existing
MALL_C414610A,五福商业广场,上海城区,金山区,B00157A53N,matched,B00157A53N,五福商业广场,90.0,0.0,False,kept_existing
MALL_EE8E169F,名悦商业广场,上海城区,金山区,B0HUUZQJIH,matched,B0HUUZQJIH,名悦商业广场,90.0,0.0,False,kept_existing
MALL_FEBA98BB,康隆广场,上海城区,金山区,B00155NF23,matched,B00155NF23,康隆广场,90.0,0.0,False,kept_existing
MALL_F979D260,思致商业广场,上海城区,金山区,B0015706AD,matched,B0015706AD,思致商业广场,90.0,0.0,False,kept_existing
MALL_E9E8A9F3,欧富商业广场,上海城区,金山区,B00156F3C2,matched,B00156F3C2,欧富商业广场,90.0,0.0,False,kept_existing
MALL_7DD408E0,正荣河滨商业广场,上海城区,金山区,B0I6JM2DEO,matched,B0I6JM2DEO,正荣河滨商业广场,90.0,0.0,False,kept_existing
MALL_51D0EA91,海鸥广场,上海城区,金山区,B0GKJSXFMV,matched,B0GKJSXFMV,海鸥广场,90.0,0.0,False,kept_existing
MALL_17021B83,百联金山购物中心,上海城区,金山区,B00155Q7CG,matched,B00155Q7CG,百联金山购物中心,90.0,0.0,False,kept_existing
MALL_DC73EE7F,红金源广场,上海城区,金山区,B0FFFGQDNK,matched,B0FFFGQDNK,红金源广场,90.0,0.0,False,kept_existing
MALL_FC47D43E,绿地乐和城,上海城区,金山区,B0FFM45NGV,matched,B0FFM45NGV,绿地乐和城,90.0,0.0,False,kept_existing
MALL_06B40E74,良民生活广场,上海城区,金山区,B0FFJTRMFQ,matched,B0FFJTRMFQ,良民生活广场,90.0,0.0,False,kept_existing
MALL_8774D846,金山光明荟,上海城区,金山区,B0FFHZOSA2,matched,B0FFHZOSA2,金山光明荟,90.0,0.0,False,kept_existing
MALL_F8F10A0B,金山红星国际广场,上海城区,金山区,B0FFFEXXWN,matched,B0FFFEXXWN,金山红星国际广场,90.0,0.0,False,kept_existing
MALL_38A9736E,金来源广场,上海城区,金山区,B00156GBYJ,matched,B00156GBYJ,金来源广场,90.0,0.0,False,kept_existing
MALL_8FCF87F4,金水湖生活广场,上海城区,金山区,B0KKXU4O40,matched,B0KKXU4O40,金水湖生活广场,90.0,0.0,False,kept_existing
MALL_D1321B70,金龙新世界广场,上海城区,金山区,B0FFFEAC2R,matched,B0FFFEAC2R,金龙新世界广场,90.0,0.0,False,kept_existing
MALL_2EAA2585,鎏园商业城,上海城区,金山区,B0FFILDSZP,matched,B0FFILDSZP,鎏园商业城,90.0,0.0,False,kept_existing
MALL_18A57C7B,BINGO缤谷广场,上海城区,长宁区,B00155QUPM,matched,B00155QUPM,BINGO缤谷广场,90.0,0.0,False,kept_existing
MALL_2654AB0E,KiNG88智慧社区时尚生活中心,上海城区,长宁区,B0FFF5N6YS,matched,B0FFF5N6YS,KiNG88智慧社区时尚生活中心,90.0,0.0,False,kept_existing
MALL_D4F6AF59,上海世贸商城,上海城区,长宁区,B00152DFBD,matched,B00152DFBD,上海世贸商城,90.0,0.0,False,kept_existing
MALL_8D4D84E9,上海荟聚,上海城区,长宁区,B0FFIQXM00,matched,B0FFIQXM00,上海荟聚,90.0,0.0,False,kept_existing
MALL_49234E35,上海长宁来福士广场-西区,上海城区,长宁区,B0FFILEKEZ,matched,B0FFILEKEZ,上海长宁来福士广场-西区,90.0,0.0,False,kept_existing
MALL_408B72A3,上海高岛屋百货,上海城区,长宁区,B00156EX98,matched,B00156EX98,上海高岛屋百货,90.0,0.0,False,kept_existing
MALL_6208A459,尚嘉中心,上海城区,长宁区,B00156O7KU,matched,B00156O7KU,尚嘉中心,90.0,0.0,False,kept_existing
MALL_FD42A5E4,巴黎春天·悦汇天山,上海城区,长宁区,B0FFG8DH0Q,matched,B0FFG8DH0Q,巴黎春天·悦汇天山,90.0,0.0,False,kept_existing
MALL_F55CCF6E,建滔商业广场,上海城区,长宁区,B00156NUDW,matched,B00156NUDW,建滔商业广场,90.0,0.0,False,kept_existing
MALL_BAD5CEE0,新·淮海坊,上海城区,长宁区,B001571EUI,matched,B001571EUI,新·淮海坊,90.0,0.0,False,kept_existing
MALL_A9C981C7,汇金百货,上海城区,长宁区,B00155KLMD,matched,B00155KLMD,汇金百货(虹桥店),75.0,0.0,False,kept_existing
MALL_6B92DB5C,玫瑰坊,上海城区,长宁区,B00155FU1K,matched,B00155FU1K,玫瑰坊,90.0,0.0,False,kept_existing
MALL_5157DAFD,百盛优客城市广场,上海城区,长宁区,B0FFF6OUKL,matched,B0FFF6OUKL,百盛优客城市广场,90.0,0.0,False,kept_existing
MALL_0C2BDEE5,百联西郊购物中心,上海城区,长宁区,B00150B090,matched,B00150B090,百联西郊购物中心,90.0,0.0,False,kept_existing
MALL_4E5AC92E,禧瑞广场,上海城区,长宁区,B0FFLIWXT0,matched,B0FFLIWXT0,禧瑞广场,90.0,0.0,False,kept_existing
MALL_35A025B8,舜元天地,上海城区,长宁区,B00156E4FG,matched,B00156E4FG,舜元天地,90.0,0.0,False,kept_existing
MALL_027767C6,虹桥南丰城南区,上海城区,长宁区,B0FFL002MB,matched,B0FFL002MB,虹桥南丰城南区,90.0,0.0,False,kept_existing
MALL_EE001DA7,金虹桥商场,上海城区,长宁区,B0FFFRKA1J,matched,B0FFFRKA1J,金虹桥商场,90.0,0.0,False,kept_existing
MALL_CBAF893F,长宁来福士,上海城区,长宁区,B0FFFZBN19,matched,B0FFFZBN19,长宁来福士,90.0,0.0,False,kept_existing
MALL_989EC289,长宁来福士广场东区,上海城区,长宁区,B0FFJ1CHYN,matched,B0FFJ1CHYN,长宁来福士广场东区,90.0,0.0,False,kept_existing
MALL_20F709E7,龙之梦城市生活中心,上海城区,长宁区,B001552NYO,matched,B001552NYO,龙之梦城市生活中心(长宁店),75.0,0.0,False,kept_existing
MALL_547E81F4,LaLa station上海莲花路,上海城区,闵行区,B0HK1Z6YPW,matched,B0HK1Z6YPW,LaLa station上海莲花路,90.0,0.0,False,kept_existing
MALL_3B85D06B,万达广场,上海城区,闵行区,B0FFIY2F3Y,matched,B0FFIY2F3Y,万达广场(上海颛桥店),75.0,0.0,False,kept_existing
MALL_C0FBA303,上海七宝领展广场,上海城区,闵行区,B0FFF3ATUI,matched,B0FFF3ATUI,上海七宝领展广场,90.0,0.0,False,kept_existing
MALL_639C2783,上海万象城,上海城区,闵行区,B00156NVSE,matched,B00156NVSE,上海万象城,90.0,0.0,False,kept_existing
MALL_024E7305,上海浦江万达广场,上海城区,闵行区,B0FFIX9QWJ,matched,B0FFIX9QWJ,上海浦江万达广场,90.0,0.0,False,kept_existing
MALL_141435D0,井亭天地生活广场西区,上海城区,闵行区,B0FFHOJC1P,matched,B0FFHOJC1P,井亭天地生活广场西区,90.0,0.0,False,kept_existing
MALL_8F73F873,仲盛世界商城,上海城区,闵行区,B00155LJ5C,matched,B00155LJ5C,仲盛世界商城,90.0,0.0,False,kept_existing
MALL_0861986A,凯德闵行商业中心,上海城区,闵行区,B00155Q7EO,matched,B00155Q7EO,凯德闵行商业中心,90.0,0.0,False,kept_existing
MALL_D62E3FFD,力波·九坊,上海城区,闵行区,B0JUJHSMUU,matched,B0JUJHSMUU,力波·九坊,90.0,0.0,False,kept_existing
MALL_4283E866,古北1699商业广场,上海城区,闵行区,B0FFGUEVZY,matched,B0FFGUEVZY,古北1699商业广场,90.0,0.0,False,kept_existing
MALL_267A6BF2,浦江城市生活广场,上海城区,闵行区,B0FFG7J555,matched,B0FFG7J555,浦江城市生活广场,90.0,0.0,False,kept_existing
MALL_B8F7C25A,满天星生活广场(莲花南路),上海城区,闵行区,B0FFHFTLMO,matched,B0FFHFTLMO,满天星生活广场(莲花南路),90.0,0.0,False,kept_existing
MALL_67D77A65,莘庄维璟印象城,上海城区,闵行区,B0FFK4VJA3,matched,B0FFK4VJA3,莘庄维璟印象城,90.0,0.0,False,kept_existing
MALL_50A347FA,莲花国际广场,上海城区,闵行区,B00155QG1P,matched,B00155QG1P,莲花国际广场,90.0,0.0,False,kept_existing
MALL_DEC3DD01,虹桥新天地购物中心,上海城区,闵行区,B0FFHOIGZF,matched,B0FFHOIGZF,虹桥新天地购物中心,90.0,0.0,False,kept_existing
MALL_DEA526D9,龙湖上海闵行天街,上海城区,闵行区,B0FFJEZKPX,matched,B0FFJEZKPX,龙湖上海闵行天街,90.0,0.0,False,kept_existing
MALL_D37DFA07,龙湖虹桥天街购物中心,上海城区,闵行区,B0FFGPTV65,matched,B0FFGPTV65,龙湖虹桥天街购物中心,90.0,0.0,False,kept_existing
MALL_5F336C76,龙湖虹桥天街购物中心A馆,上海城区,闵行区,B0FFHO29DV,matched,B0FFHO29DV,龙湖虹桥天街购物中心A馆,90.0,0.0,False,kept_existing
MALL_C3945786,龙盛国际商业广场,上海城区,闵行区,B0015729BC,matched,B0015729BC,龙盛国际商业广场,90.0,0.0,False,kept_existing
MALL_9704237D,上海桥梓湾购物中心,上海城区,青浦区,B0FFLF8AFI,matched,B0FFLF8AFI,上海桥梓湾购物中心(三元路店),75.0,0.0,False,kept_existing
MALL_70CD3D06,东方商厦,上海城区,青浦区,B00155E6BX,matched,B00155E6BX,东方商厦(青浦店),75.0,0.0,False,kept_existing
MALL_5DE42BFF,东渡蛙城,上海城区,青浦区,B0FFIQXMC0,matched,B0FFIQXMC0,东渡蛙城,90.0,0.0,False,kept_existing
MALL_5CA5AD6E,凯特利广场,上海城区,青浦区,B00155D75N,matched,B00155D75N,凯特利广场,90.0,0.0,False,kept_existing
MALL_F73AD9EC,合生新天地,上海城区,青浦区,B0FFJEZK4X,matched,B0FFJEZK4X,合生新天地,90.0,0.0,False,kept_existing
MALL_E68AE5CA,吾悦广场,上海城区,青浦区,B00157I0E6,matched,B00157I0E6,吾悦广场(上海青浦店),75.0,0.0,False,kept_existing
MALL_81C02EF9,富绅商业中心,上海城区,青浦区,B0FFFFKZ76,matched,B0FFFFKZ76,富绅商业中心,90.0,0.0,False,kept_existing
MALL_C6AF25E7,新尚生活广场,上海城区,青浦区,B0FFGJ9MPU,matched,B0FFGJ9MPU,新尚生活广场,90.0,0.0,False,kept_existing
MALL_0E58DFB5,朋联国际购物中心,上海城区,青浦区,B0FFF9SULH,matched,B0FFF9SULH,朋联国际购物中心,90.0,0.0,False,kept_existing
MALL_CC823DD5,百联奥特莱斯广场(上海青浦),上海城区,青浦区,B001571JFR,matched,B001571JFR,百联奥特莱斯广场(上海青浦),90.0,0.0,False,kept_existing
MALL_EB3DA89A,百联奥特莱斯广场B区,上海城区,青浦区,B0FFF2IN6J,matched,B0FFF2IN6J,百联奥特莱斯广场B区,90.0,0.0,False,kept_existing
MALL_4E1E1319,绿地缤纷城,上海城区,青浦区,B0FFM9OWFZ,matched,B0FFM9OWFZ,绿地缤纷城(青浦店),75.0,0.0,False,kept_existing
MALL_30F9A413,绿洲智谷花园里,上海城区,青浦区,B0KKFSLWEF,matched,B0KKFSLWEF,绿洲智谷花园里,90.0,0.0,False,kept_existing
MALL_414D4290,绿洲智谷花园里(北区),上海城区,青浦区,B0IKTZGDEF,matched,B0IKTZGDEF,绿洲智谷花园里(北区),90.0,0.0,False,kept_existing
MALL_3744EEA1,荟品仓城市奥莱广场(青浦),上海城区,青浦区,B0FFL9YQXU,matched,B0FFL9YQXU,荟品仓城市奥莱广场(青浦),90.0,0.0,False,kept_existing
MALL_519D7E00,金鑫生活广场,上海城区,青浦区,B0FFMFARHS,matched,B0FFMFARHS,金鑫生活广场,90.0,0.0,False,kept_existing
MALL_A7BDE3B1,青浦宝龙广场,上海城区,青浦区,B0FFGBBNVA,matched,B0FFGBBNVA,青浦宝龙广场,90.0,0.0,False,kept_existing
MALL_3008366F,食尚天地,上海城区,青浦区,B0FFLF0J53,matched,B0FFLF0J53,食尚天地,90.0,0.0,False,kept_existing
MALL_48172A43,1788广场,上海城区,静安区,B0FFFWVR60,matched,B0FFFWVR60,1788广场,90.0,0.0,False,kept_existing
MALL_DC25D55E,818广场,上海城区,静安区,B00155LZFI,matched,B00155LZFI,818广场,90.0,0.0,False,kept_existing
MALL_C6BEC589,889广场,上海城区,静安区,B00155LYSY,matched,B00155LYSY,889广场,90.0,0.0,False,kept_existing
MALL_981B7A0A,CP静安,上海城区,静安区,B00156YMHK,matched,B00156YMHK,CP静安,90.0,0.0,False,kept_existing
MALL_DE235F7F,MOHO,上海城区,静安区,B0HDC9KZTB,matched,B0HDC9KZTB,MOHO,90.0,0.0,False,kept_existing
MALL_357F4CCA,上海久光中心,上海城区,静安区,B0FFIQXLNJ,matched,B0FFIQXLNJ,上海久光中心,90.0,0.0,False,kept_existing
MALL_D6E1735B,上海恒隆广场,上海城区,静安区,B00155IVGK,matched,B00155IVGK,上海恒隆广场,90.0,0.0,False,kept_existing
MALL_D29996A8,上海苏河湾万象天地,上海城区,静安区,B0IRBDWIRI,matched,B0IRBDWIRI,上海苏河湾万象天地,90.0,0.0,False,kept_existing
MALL_43584720,上海金融街购物中心,上海城区,静安区,B0IA3XK2LQ,matched,B0IA3XK2LQ,上海金融街购物中心,90.0,0.0,False,kept_existing
MALL_6FBC8A16,上海静安大悦城,上海城区,静安区,B00155Q45M,matched,B00155Q45M,上海静安大悦城,90.0,0.0,False,kept_existing
MALL_98F1B2F4,上海静安大悦城北座,上海城区,静安区,B0FFFZBYN6,matched,B0FFFZBYN6,上海静安大悦城北座,90.0,0.0,False,kept_existing
MALL_33657A6E,上海静安大悦城南座,上海城区,静安区,B0FFHP72N4,matched,B0FFHP72N4,上海静安大悦城南座,90.0,0.0,False,kept_existing
MALL_D9E8B108,中信泰富广场,上海城区,静安区,B00155KZEH,matched,B00155KZEH,中信泰富广场,90.0,0.0,False,kept_existing
MALL_F85E08AB,久光百货,上海城区,静安区,B0FFFT33UG,matched,B0FFFT33UG,久光百货,90.0,0.0,False,kept_existing
MALL_9CB63EF7,五月花生活广场,上海城区,静安区,B00156EPIE,matched,B00156EPIE,五月花生活广场,90.0,0.0,False,kept_existing
MALL_9DD14A7E,兴业太古汇,上海城区,静安区,B0FFG8S5RN,matched,B0FFG8S5RN,兴业太古汇,90.0,0.0,False,kept_existing
MALL_10CE2128,凯德·星贸,上海城区,静安区,B0FFHBVYI3,matched,B0FFHBVYI3,凯德·星贸,90.0,0.0,False,kept_existing
MALL_F6AE35B6,大宁国际商业广场,上海城区,静安区,B00155DLSA,matched,B00155DLSA,大宁国际商业广场,90.0,0.0,False,kept_existing
MALL_9F19DCBA,湟普汇商场,上海城区,静安区,B0FFH107VM,matched,B0FFH107VM,湟普汇商场,90.0,0.0,False,kept_existing
MALL_A70E0382,芮欧百货,上海城区,静安区,B0FFFA6WPS,matched,B0FFFA6WPS,芮欧百货,90.0,0.0,False,kept_existing
MALL_85425620,金鹰国际购物中心,上海城区,静安区,B00155L4JB,matched,B00155L4JB,金鹰国际购物中心(上海店),75.0,0.0,False,kept_existing
MALL_05C29E6B,静安嘉里中心,上海城区,静安区,B0FFFYQI02,matched,B0FFFYQI02,静安嘉里中心,90.0,0.0,False,kept_existing
MALL_C3516D4B,静安嘉里中心北区商场,上海城区,静安区,B0FFF9ZV27,matched,B0FFF9ZV27,静安嘉里中心北区商场,90.0,0.0,False,kept_existing
MALL_4A5AFB4B,静安嘉里中心南区商场,上海城区,静安区,B0FFF9ZV2O,matched,B0FFF9ZV2O,静安嘉里中心南区商场,90.0,0.0,False,kept_existing
MALL_BDDC3D0A,静安大融城,上海城区,静安区,B0FFHRCH1C,matched,B0FFHRCH1C,静安大融城,90.0,0.0,False,kept_existing
MALL_A8DB305D,BFC外滩金融中心,上海城区,黄浦区,B0015746XU,matched,B0015746XU,BFC外滩金融中心,90.0,0.0,False,kept_existing
MALL_F6E1D556,LU·ONE凯德晶萃广场,上海城区,黄浦区,B0FFH26VVY,matched,B0FFH26VVY,LU·ONE凯德晶萃广场,90.0,0.0,False,kept_existing
MALL_47BA5343,上海k11购物艺术中心,上海城区,黄浦区,B00156EKCV,matched,B00156EKCV,上海k11购物艺术中心,90.0,0.0,False,kept_existing
MALL_7BAFC10E,上海世茂广场,上海城区,黄浦区,B001513C35,matched,B001513C35,上海世茂广场,90.0,0.0,False,kept_existing
MALL_93A7F267,上海广场,上海城区,黄浦区,B00155L4P1,matched,B00155L4P1,上海广场,90.0,0.0,False,kept_existing
MALL_D9C5DB10,上海新世界大丸百货,上海城区,黄浦区,B0FFFSY4NF,matched,B0FFFSY4NF,上海新世界大丸百货,90.0,0.0,False,kept_existing
MALL_E31317A4,上海来福士广场,上海城区,黄浦区,B00151BEEE,matched,B00151BEEE,上海来福士广场,90.0,0.0,False,kept_existing
MALL_7DDEF6AB,中环广场,上海城区,黄浦区,B00155NEKV,matched,B00155NEKV,中环广场,90.0,0.0,False,kept_existing
MALL_AFB8CEBA,仙乐斯广场,上海城区,黄浦区,B00151E80A,matched,B00151E80A,仙乐斯广场,90.0,0.0,False,kept_existing
MALL_D8E5AB33,博荟广场ONE EAST,上海城区,黄浦区,B0FFLQG3ZK,matched,B0FFLQG3ZK,博荟广场ONE EAST,90.0,0.0,False,kept_existing
MALL_46166CFB,大上海时代广场,上海城区,黄浦区,B00155IVUY,matched,B00155IVUY,大上海时代广场,90.0,0.0,False,kept_existing
MALL_5DBE590F,宏伊国际广场(南京东路),上海城区,黄浦区,B001550C2J,matched,B001550C2J,宏伊国际广场(南京东路),90.0,0.0,False,kept_existing
MALL_D4B1370E,巴黎春天淮海V店,上海城区,黄浦区,B001555G8Z,matched,B001555G8Z,巴黎春天淮海V店,90.0,0.0,False,kept_existing
MALL_E99DCE9D,恒基名人购物中心,上海城区,黄浦区,B00156GMJN,matched,B00156GMJN,恒基名人购物中心,90.0,0.0,False,kept_existing
MALL_5F27CD6B,新世界城,上海城区,黄浦区,B001539A1D,matched,B001539A1D,新世界城,90.0,0.0,False,kept_existing
MALL_BEE9E97E,新天地时尚一期,上海城区,黄浦区,B0GKPL0ZUN,matched,B0GKPL0ZUN,新天地时尚一期,90.0,0.0,False,kept_existing
MALL_F3AC7461,新天地时尚二期,上海城区,黄浦区,B00155L0YG,matched,B00155L0YG,新天地时尚二期,90.0,0.0,False,kept_existing
MALL_43E43E40,无限极荟购物中心,上海城区,黄浦区,B0FFHVP02T,matched,B0FFHVP02T,无限极荟购物中心,90.0,0.0,False,kept_existing
MALL_CD1FE8F9,日月光中心,上海城区,黄浦区,B00155LW84,matched,B00155LW84,日月光中心,90.0,0.0,False,kept_existing
MALL_E2E1D156,淮海755,上海城区,黄浦区,B0FFH0ZNSS,matched,B0FFH0ZNSS,淮海755,90.0,0.0,False,kept_existing
MALL_02BF912B,第一百货商业中心,上海城区,黄浦区,B001548591,matched,B001548591,第一百货商业中心,90.0,0.0,False,kept_existing
MALL_80A04463,不二商场,临沧市,临翔区,B0FFMG1ICO,matched,B0FFMG1ICO,不二商场,90.0,0.0,False,kept_existing
MALL_6AF715B1,佤山凤城生活购物广场,临沧市,临翔区,B0LAVRGHPJ,matched,B0LAVRGHPJ,佤山凤城生活购物广场,90.0,0.0,False,kept_existing
MALL_8BE02671,凯歌时代广场,临沧市,临翔区,B03730ND6W,matched,B03730ND6W,凯歌时代广场,90.0,0.0,False,kept_existing
MALL_C30E17DA,南天商贸城2期,临沧市,临翔区,B0FFKJ61QJ,matched,B0FFKJ61QJ,南天商贸城2期,90.0,0.0,False,kept_existing
MALL_4D540BC7,恒达广场,临沧市,临翔区,B0FFGICQAF,matched,B0FFGICQAF,恒达广场,90.0,0.0,False,kept_existing
MALL_4EB36BD9,春桃购物中心,临沧市,临翔区,B0G2SNKDTG,matched,B0G2SNKDTG,春桃购物中心,90.0,0.0,False,kept_existing
